"X(um)";"Z(um)"
"2608,562 ";"1701,622 "
"2611,352 ";"1708,078 "
"2614,142 ";"1711,453 "
"2616,932 ";"1703,123 "
"2619,722 ";"1663,927 "
"2622,512 ";"1657,454 "
"2625,302 ";"1653,243 "
"2628,091 ";"1652,473 "
"2630,881 ";"1658,077 "
"2633,671 ";"1665,552 "
"2636,461 ";"1671,292 "
"2639,251 ";"1680,742 "
"2642,041 ";"1693,320 "
"2644,831 ";"1707,907 "
"2647,621 ";"1723,198 "
"2650,411 ";"1738,045 "
"2653,201 ";"1751,984 "
"2655,991 ";"1765,366 "
"2658,780 ";"1779,541 "
"2661,570 ";"1797,167 "
"2664,360 ";"1811,364 "
"2667,150 ";"1820,605 "
"2669,940 ";"1816,346 "
"2672,730 ";"1817,449 "
"2675,520 ";"1821,888 "
"2678,310 ";"1821,985 "
"2681,100 ";"1823,328 "
"2683,890 ";"1825,214 "
"2686,679 ";"1827,653 "
"2689,469 ";"1830,386 "
"2692,259 ";"1833,001 "
"2695,049 ";"1835,517 "
"2697,839 ";"1838,130 "
"2700,629 ";"1841,096 "
"2703,419 ";"1844,769 "
"2706,209 ";"1849,482 "
"2708,999 ";"1855,538 "
"2711,789 ";"1863,373 "
"2714,579 ";"1868,650 "
"2717,368 ";"1867,451 "
"2720,158 ";"1867,230 "
"2722,948 ";"1867,536 "
"2725,738 ";"1864,936 "
"2728,528 ";"1865,852 "
"2731,318 ";"1864,924 "
"2734,108 ";"1863,810 "
"2736,898 ";"1863,367 "
"2739,688 ";"1863,667 "
"2742,478 ";"1863,486 "
"2745,268 ";"1868,487 "
"2748,057 ";"1869,758 "
"2750,847 ";"1869,900 "
"2753,637 ";"1870,530 "
"2756,427 ";"1870,964 "
"2759,217 ";"1869,264 "
"2762,007 ";"1867,398 "
"2764,797 ";"1868,521 "
"2767,587 ";"1873,780 "
"2770,377 ";"1875,093 "
"2773,167 ";"1873,225 "
"2775,956 ";"1875,209 "
"2778,746 ";"1875,526 "
"2781,536 ";"1875,673 "
"2784,326 ";"1872,319 "
"2787,116 ";"1862,812 "
"2789,906 ";"1857,951 "
"2792,696 ";"1855,975 "
"2795,486 ";"1853,541 "
"2798,276 ";"1855,916 "
"2801,066 ";"1858,813 "
"2803,856 ";"1862,148 "
"2806,645 ";"1866,229 "
"2809,435 ";"1870,898 "
"2812,225 ";"1875,821 "
"2815,015 ";"1880,705 "
"2817,805 ";"1885,246 "
"2820,595 ";"1889,105 "
"2823,385 ";"1891,259 "
"2826,175 ";"1891,859 "
"2828,965 ";"1889,964 "
"2831,755 ";"1892,218 "
"2834,544 ";"1889,327 "
"2837,334 ";"1885,262 "
"2840,124 ";"1880,518 "
"2842,914 ";"1875,251 "
"2845,704 ";"1869,304 "
"2848,494 ";"1864,221 "
"2851,284 ";"1865,011 "
"2854,074 ";"1870,348 "
"2856,864 ";"1878,746 "
"2859,654 ";"1880,741 "
"2862,444 ";"1883,926 "
"2865,233 ";"1886,565 "
"2868,023 ";"1889,148 "
"2870,813 ";"1879,848 "
"2873,603 ";"1878,413 "
"2876,393 ";"1875,159 "
"2879,183 ";"1879,380 "
"2881,973 ";"1894,597 "
"2884,763 ";"1910,736 "
"2887,553 ";"1929,765 "
"2890,343 ";"1929,862 "
"2893,133 ";"1926,894 "
"2895,922 ";"1925,478 "
"2898,712 ";"1926,467 "
"2901,502 ";"1921,816 "
"2904,292 ";"1926,869 "
"2907,082 ";"1932,241 "
"2909,872 ";"1931,949 "
"2912,662 ";"1934,616 "
"2915,452 ";"1935,087 "
"2918,242 ";"1934,174 "
"2921,032 ";"1933,493 "
"2923,821 ";"1933,007 "
"2926,611 ";"1933,038 "
"2929,401 ";"1933,777 "
"2932,191 ";"1935,269 "
"2934,981 ";"1937,751 "
"2937,771 ";"1937,788 "
"2940,561 ";"1935,945 "
"2943,351 ";"1941,128 "
"2946,141 ";"1946,408 "
"2948,931 ";"1947,648 "
"2951,721 ";"1946,609 "
"2954,510 ";"1941,210 "
"2957,300 ";"1932,458 "
"2960,090 ";"1929,431 "
"2962,880 ";"1927,532 "
"2965,670 ";"1931,087 "
"2968,460 ";"1932,460 "
"2971,250 ";"1934,598 "
"2974,040 ";"1928,460 "
"2976,830 ";"1922,562 "
"2979,620 ";"1917,700 "
"2982,410 ";"1913,844 "
"2985,199 ";"1911,275 "
"2987,989 ";"1910,624 "
"2990,779 ";"1912,522 "
"2993,569 ";"1916,955 "
"2996,359 ";"1923,286 "
"2999,149 ";"1931,363 "
"3001,939 ";"1942,784 "
"3004,729 ";"1958,770 "
"3007,519 ";"1972,006 "
"3010,309 ";"1969,923 "
"3013,098 ";"1972,209 "
"3015,888 ";"1973,736 "
"3018,678 ";"1973,748 "
"3021,468 ";"1972,349 "
"3024,258 ";"1972,047 "
"3027,048 ";"1971,931 "
"3029,838 ";"1971,789 "
"3032,628 ";"1972,179 "
"3035,418 ";"1974,614 "
"3038,208 ";"1978,862 "
"3040,998 ";"1984,145 "
"3043,787 ";"1990,125 "
"3046,577 ";"1996,606 "
"3049,367 ";"2003,385 "
"3052,157 ";"2010,304 "
"3054,947 ";"2017,087 "
"3057,737 ";"2022,295 "
"3060,527 ";"2025,620 "
"3063,317 ";"2027,094 "
"3066,107 ";"2027,462 "
"3068,897 ";"2027,893 "
"3071,687 ";"2028,114 "
"3074,476 ";"2027,474 "
"3077,266 ";"2026,361 "
"3080,056 ";"2025,441 "
"3082,846 ";"2024,618 "
"3085,636 ";"2023,726 "
"3088,426 ";"2022,506 "
"3091,216 ";"2024,057 "
"3094,006 ";"2025,202 "
"3096,796 ";"2024,942 "
"3099,586 ";"2023,570 "
"3102,375 ";"2022,945 "
"3105,165 ";"2021,877 "
"3107,955 ";"2022,915 "
"3110,745 ";"2025,391 "
"3113,535 ";"2028,987 "
"3116,325 ";"2028,025 "
"3119,115 ";"2022,440 "
"3121,905 ";"2020,081 "
"3124,695 ";"2020,664 "
"3127,485 ";"2022,823 "
"3130,275 ";"2022,688 "
"3133,064 ";"2023,137 "
"3135,854 ";"2021,568 "
"3138,644 ";"2020,203 "
"3141,434 ";"2020,913 "
"3144,224 ";"2024,882 "
"3147,014 ";"2027,202 "
"3149,804 ";"2029,909 "
"3152,594 ";"2032,156 "
"3155,384 ";"2031,695 "
"3158,174 ";"2027,503 "
"3160,963 ";"2027,731 "
"3163,753 ";"2028,528 "
"3166,543 ";"2029,016 "
"3169,333 ";"2024,321 "
"3172,123 ";"2020,692 "
"3174,913 ";"2020,995 "
"3177,703 ";"2023,226 "
"3180,493 ";"2023,570 "
"3183,283 ";"2021,754 "
"3186,073 ";"2021,554 "
"3188,863 ";"2022,183 "
"3191,652 ";"2023,982 "
"3194,442 ";"2025,568 "
"3197,232 ";"2025,613 "
"3200,022 ";"2024,537 "
"3202,812 ";"2024,235 "
"3205,602 ";"2022,301 "
"3208,392 ";"2021,123 "
"3211,182 ";"2020,164 "
"3213,972 ";"2019,570 "
"3216,762 ";"2019,565 "
"3219,552 ";"2020,099 "
"3222,341 ";"2021,145 "
"3225,131 ";"2020,188 "
"3227,921 ";"2020,490 "
"3230,711 ";"2020,336 "
"3233,501 ";"2019,496 "
"3236,291 ";"2019,569 "
"3239,081 ";"2019,145 "
"3241,871 ";"2018,938 "
"3244,661 ";"2021,491 "
"3247,451 ";"2025,019 "
"3250,240 ";"2026,052 "
"3253,030 ";"2025,309 "
"3255,820 ";"2024,647 "
"3258,610 ";"2024,047 "
"3261,400 ";"2023,888 "
"3264,190 ";"2022,328 "
"3266,980 ";"2022,043 "
"3269,770 ";"2021,734 "
"3272,560 ";"2022,580 "
"3275,350 ";"2022,374 "
"3278,140 ";"2022,747 "
"3280,929 ";"2022,915 "
"3283,719 ";"2022,260 "
"3286,509 ";"2021,950 "
"3289,299 ";"2021,283 "
"3292,089 ";"2021,297 "
"3294,879 ";"2021,766 "
"3297,669 ";"2021,570 "
"3300,459 ";"2022,088 "
"3303,249 ";"2022,273 "
"3306,039 ";"2022,799 "
"3308,829 ";"2022,465 "
"3311,618 ";"2019,454 "
"3314,408 ";"2014,021 "
"3317,198 ";"1997,790 "
"3319,988 ";"2000,468 "
"3322,778 ";"1997,547 "
"3325,568 ";"2003,139 "
"3328,358 ";"2001,649 "
"3331,148 ";"2007,010 "
"3333,938 ";"2014,960 "
"3336,728 ";"2024,732 "
"3339,517 ";"2034,894 "
"3342,307 ";"2035,672 "
"3345,097 ";"2035,005 "
"3347,887 ";"2031,179 "
"3350,677 ";"2028,719 "
"3353,467 ";"2028,299 "
"3356,257 ";"2030,238 "
"3359,047 ";"2033,546 "
"3361,837 ";"2035,867 "
"3364,627 ";"2041,808 "
"3367,417 ";"2044,906 "
"3370,206 ";"2048,154 "
"3372,996 ";"2051,637 "
"3375,786 ";"2055,457 "
"3378,576 ";"2050,006 "
"3381,366 ";"2041,212 "
"3384,156 ";"2036,163 "
"3386,946 ";"2036,840 "
"3389,736 ";"2037,134 "
"3392,526 ";"2038,185 "
"3395,316 ";"2040,863 "
"3398,106 ";"2041,415 "
"3400,895 ";"2043,035 "
"3403,685 ";"2039,448 "
"3406,475 ";"2039,995 "
"3409,265 ";"2039,023 "
"3412,055 ";"2037,903 "
"3414,845 ";"2037,670 "
"3417,635 ";"2038,832 "
"3420,425 ";"2037,142 "
"3423,215 ";"2036,779 "
"3426,005 ";"2032,433 "
"3428,794 ";"2035,383 "
"3431,584 ";"2037,201 "
"3434,374 ";"2036,100 "
"3437,164 ";"2034,893 "
"3439,954 ";"2032,520 "
"3442,744 ";"2036,044 "
"3445,534 ";"2037,120 "
"3448,324 ";"2036,868 "
"3451,114 ";"2035,526 "
"3453,904 ";"2034,475 "
"3456,694 ";"2036,546 "
"3459,483 ";"2041,271 "
"3462,273 ";"2045,303 "
"3465,063 ";"2048,780 "
"3467,853 ";"2051,659 "
"3470,643 ";"2056,705 "
"3473,433 ";"2062,806 "
"3476,223 ";"2072,129 "
"3479,013 ";"2083,237 "
"3481,803 ";"2095,149 "
"3484,593 ";"2105,432 "
"3487,383 ";"2111,973 "
"3490,172 ";"2116,499 "
"3492,962 ";"2119,898 "
"3495,752 ";"2122,436 "
"3498,542 ";"2124,569 "
"3501,332 ";"2126,657 "
"3504,122 ";"2128,866 "
"3506,912 ";"2131,260 "
"3509,702 ";"2133,865 "
"3512,492 ";"2136,658 "
"3515,282 ";"2139,566 "
"3518,071 ";"2142,490 "
"3520,861 ";"2145,320 "
"3523,651 ";"2147,943 "
"3526,441 ";"2150,268 "
"3529,231 ";"2152,252 "
"3532,021 ";"2153,851 "
"3534,811 ";"2154,852 "
"3537,601 ";"2156,081 "
"3540,391 ";"2160,368 "
"3543,181 ";"2166,812 "
"3545,971 ";"2171,879 "
"3548,760 ";"2175,676 "
"3551,550 ";"2178,648 "
"3554,340 ";"2181,271 "
"3557,130 ";"2184,221 "
"3559,920 ";"2187,673 "
"3562,710 ";"2190,588 "
"3565,500 ";"2188,514 "
"3568,290 ";"2190,021 "
"3571,080 ";"2193,503 "
"3573,870 ";"2196,919 "
"3576,659 ";"2200,002 "
"3579,449 ";"2202,660 "
"3582,239 ";"2204,658 "
"3585,029 ";"2206,195 "
"3587,819 ";"2206,402 "
"3590,609 ";"2205,481 "
"3593,399 ";"2203,856 "
"3596,189 ";"2202,067 "
"3598,979 ";"2200,331 "
"3601,769 ";"2198,725 "
"3604,559 ";"2197,324 "
"3607,348 ";"2196,045 "
"3610,138 ";"2194,491 "
"3612,928 ";"2192,236 "
"3615,718 ";"2189,366 "
"3618,508 ";"2186,679 "
"3621,298 ";"2184,238 "
"3624,088 ";"2181,602 "
"3626,878 ";"2178,769 "
"3629,668 ";"2173,616 "
"3632,458 ";"2172,861 "
"3635,248 ";"2171,185 "
"3638,037 ";"2169,760 "
"3640,827 ";"2168,817 "
"3643,617 ";"2168,468 "
"3646,407 ";"2169,226 "
"3649,197 ";"2170,084 "
"3651,987 ";"2170,407 "
"3654,777 ";"2170,066 "
"3657,567 ";"2169,205 "
"3660,357 ";"2167,885 "
"3663,147 ";"2167,849 "
"3665,936 ";"2180,424 "
"3668,726 ";"2192,431 "
"3671,516 ";"2209,351 "
"3674,306 ";"2226,267 "
"3677,096 ";"2220,371 "
"3679,886 ";"2221,468 "
"3682,676 ";"2224,135 "
"3685,466 ";"2227,490 "
"3688,256 ";"2234,732 "
"3691,046 ";"2228,126 "
"3693,836 ";"2222,506 "
"3696,625 ";"2221,243 "
"3699,415 ";"2220,373 "
"3702,205 ";"2217,946 "
"3704,995 ";"2215,499 "
"3707,785 ";"2213,972 "
"3710,575 ";"2214,977 "
"3713,365 ";"2214,388 "
"3716,155 ";"2211,684 "
"3718,945 ";"2213,129 "
"3721,735 ";"2212,934 "
"3724,525 ";"2212,761 "
"3727,314 ";"2212,062 "
"3730,104 ";"2207,257 "
"3732,894 ";"2195,529 "
"3735,684 ";"2190,361 "
"3738,474 ";"2187,085 "
"3741,264 ";"2183,115 "
"3744,054 ";"2186,671 "
"3746,844 ";"2188,220 "
"3749,634 ";"2190,778 "
"3752,424 ";"2195,767 "
"3755,213 ";"2205,579 "
"3758,003 ";"2211,293 "
"3760,793 ";"2211,430 "
"3763,583 ";"2213,872 "
"3766,373 ";"2216,433 "
"3769,163 ";"2218,677 "
"3771,953 ";"2219,155 "
"3774,743 ";"2215,136 "
"3777,533 ";"2221,959 "
"3780,323 ";"2223,762 "
"3783,113 ";"2217,994 "
"3785,902 ";"2218,682 "
"3788,692 ";"2217,053 "
"3791,482 ";"2213,836 "
"3794,272 ";"2205,444 "
"3797,062 ";"2202,415 "
"3799,852 ";"2201,056 "
"3802,642 ";"2200,812 "
"3805,432 ";"2207,484 "
"3808,222 ";"2220,573 "
"3811,012 ";"2227,107 "
"3813,802 ";"2229,670 "
"3816,591 ";"2232,215 "
"3819,381 ";"2233,744 "
"3822,171 ";"2228,253 "
"3824,961 ";"2233,155 "
"3827,751 ";"2240,860 "
"3830,541 ";"2255,708 "
"3833,331 ";"2268,960 "
"3836,121 ";"2269,250 "
"3838,911 ";"2272,535 "
"3841,701 ";"2276,008 "
"3844,490 ";"2275,786 "
"3847,280 ";"2274,589 "
"3850,070 ";"2272,158 "
"3852,860 ";"2268,332 "
"3855,650 ";"2258,356 "
"3858,440 ";"2248,566 "
"3861,230 ";"2245,814 "
"3864,020 ";"2248,291 "
"3866,810 ";"2247,682 "
"3869,600 ";"2249,192 "
"3872,390 ";"2249,703 "
"3875,179 ";"2246,819 "
"3877,969 ";"2246,083 "
"3880,759 ";"2246,294 "
"3883,549 ";"2250,131 "
"3886,339 ";"2265,617 "
"3889,129 ";"2278,682 "
"3891,919 ";"2282,638 "
"3894,709 ";"2282,973 "
"3897,499 ";"2282,534 "
"3900,289 ";"2281,434 "
"3903,078 ";"2281,210 "
"3905,868 ";"2281,344 "
"3908,658 ";"2281,728 "
"3911,448 ";"2280,505 "
"3914,238 ";"2276,325 "
"3917,028 ";"2276,404 "
"3919,818 ";"2276,864 "
"3922,608 ";"2281,022 "
"3925,398 ";"2275,487 "
"3928,188 ";"2274,243 "
"3930,978 ";"2278,423 "
"3933,767 ";"2276,915 "
"3936,557 ";"2276,906 "
"3939,347 ";"2274,949 "
"3942,137 ";"2274,696 "
"3944,927 ";"2270,280 "
"3947,717 ";"2272,180 "
"3950,507 ";"2271,948 "
"3953,297 ";"2272,655 "
"3956,087 ";"2271,066 "
"3958,877 ";"2271,608 "
"3961,667 ";"2272,047 "
"3964,456 ";"2270,551 "
"3967,246 ";"2270,144 "
"3970,036 ";"2268,372 "
"3972,826 ";"2269,009 "
"3975,616 ";"2270,144 "
"3978,406 ";"2268,805 "
"3981,196 ";"2268,632 "
"3983,986 ";"2268,131 "
"3986,776 ";"2265,716 "
"3989,566 ";"2262,158 "
"3992,355 ";"2260,424 "
"3995,145 ";"2260,608 "
"3997,935 ";"2260,857 "
"4000,725 ";"2263,778 "
"4003,515 ";"2268,497 "
"4006,305 ";"2266,406 "
"4009,095 ";"2267,432 "
"4011,885 ";"2273,136 "
"4014,675 ";"2273,439 "
"4017,465 ";"2273,873 "
"4020,255 ";"2273,539 "
"4023,044 ";"2272,855 "
"4025,834 ";"2271,167 "
"4028,624 ";"2268,918 "
"4031,414 ";"2267,937 "
"4034,204 ";"2266,930 "
"4036,994 ";"2265,473 "
"4039,784 ";"2263,025 "
"4042,574 ";"2257,390 "
"4045,364 ";"2256,058 "
"4048,154 ";"2255,048 "
"4050,944 ";"2256,512 "
"4053,733 ";"2257,250 "
"4056,523 ";"2257,850 "
"4059,313 ";"2258,516 "
"4062,103 ";"2259,316 "
"4064,893 ";"2260,218 "
"4067,683 ";"2259,739 "
"4070,473 ";"2260,014 "
"4073,263 ";"2258,955 "
"4076,053 ";"2258,077 "
"4078,843 ";"2255,419 "
"4081,632 ";"2254,245 "
"4084,422 ";"2253,122 "
"4087,212 ";"2252,091 "
"4090,002 ";"2251,406 "
"4092,792 ";"2254,311 "
"4095,582 ";"2252,259 "
"4098,372 ";"2250,148 "
"4101,162 ";"2254,902 "
"4103,952 ";"2253,134 "
"4106,742 ";"2254,232 "
"4109,532 ";"2253,690 "
"4112,321 ";"2255,223 "
"4115,111 ";"2255,509 "
"4117,901 ";"2252,034 "
"4120,691 ";"2253,140 "
"4123,481 ";"2253,819 "
"4126,271 ";"2253,553 "
"4129,061 ";"2253,116 "
"4131,851 ";"2250,200 "
"4134,641 ";"2250,166 "
"4137,431 ";"2245,459 "
"4140,221 ";"2245,273 "
"4143,010 ";"2246,034 "
"4145,800 ";"2245,645 "
"4148,590 ";"2237,802 "
"4151,380 ";"2230,084 "
"4154,170 ";"2222,803 "
"4156,960 ";"2219,486 "
"4159,750 ";"2218,512 "
"4162,540 ";"2217,140 "
"4165,330 ";"2213,954 "
"4168,120 ";"2210,511 "
"4170,909 ";"2211,652 "
"4173,699 ";"2211,759 "
"4176,489 ";"2210,798 "
"4179,279 ";"2212,307 "
"4182,069 ";"2212,897 "
"4184,859 ";"2212,757 "
"4187,649 ";"2216,839 "
"4190,439 ";"2212,788 "
"4193,229 ";"2215,860 "
"4196,019 ";"2216,309 "
"4198,809 ";"2218,308 "
"4201,598 ";"2217,559 "
"4204,388 ";"2219,810 "
"4207,178 ";"2220,763 "
"4209,968 ";"2221,854 "
"4212,758 ";"2220,988 "
"4215,548 ";"2222,572 "
"4218,338 ";"2223,761 "
"4221,128 ";"2221,864 "
"4223,918 ";"2221,884 "
"4226,708 ";"2219,063 "
"4229,497 ";"2221,900 "
"4232,287 ";"2219,722 "
"4235,077 ";"2220,058 "
"4237,867 ";"2219,884 "
"4240,657 ";"2219,689 "
"4243,447 ";"2221,069 "
"4246,237 ";"2220,389 "
"4249,027 ";"2221,279 "
"4251,817 ";"2219,991 "
"4254,607 ";"2219,727 "
"4257,397 ";"2219,804 "
"4260,186 ";"2220,285 "
"4262,976 ";"2220,712 "
"4265,766 ";"2220,588 "
"4268,556 ";"2219,478 "
"4271,346 ";"2217,839 "
"4274,136 ";"2217,966 "
"4276,926 ";"2220,350 "
"4279,716 ";"2223,015 "
"4282,506 ";"2226,913 "
"4285,296 ";"2232,536 "
"4288,086 ";"2239,295 "
"4290,875 ";"2242,204 "
"4293,665 ";"2244,499 "
"4296,455 ";"2245,841 "
"4299,245 ";"2246,754 "
"4302,035 ";"2247,146 "
"4304,825 ";"2244,932 "
"4307,615 ";"2239,075 "
"4310,405 ";"2235,908 "
"4313,195 ";"2232,936 "
"4315,985 ";"2235,057 "
"4318,774 ";"2236,081 "
"4321,564 ";"2232,053 "
"4324,354 ";"2230,658 "
"4327,144 ";"2230,793 "
"4329,934 ";"2236,968 "
"4332,724 ";"2237,868 "
"4335,514 ";"2234,841 "
"4338,304 ";"2231,306 "
"4341,094 ";"2220,664 "
"4343,884 ";"2210,534 "
"4346,674 ";"2207,502 "
"4349,463 ";"2205,094 "
"4352,253 ";"2209,231 "
"4355,043 ";"2225,562 "
"4357,833 ";"2267,108 "
"4360,623 ";"2271,740 "
"4363,413 ";"2272,340 "
"4366,203 ";"2273,547 "
"4368,993 ";"2264,523 "
"4371,783 ";"2254,520 "
"4374,573 ";"2244,190 "
"4377,363 ";"2231,591 "
"4380,152 ";"2221,569 "
"4382,942 ";"2213,656 "
"4385,732 ";"2207,258 "
"4388,522 ";"2201,864 "
"4391,312 ";"2197,182 "
"4394,102 ";"2194,068 "
"4396,892 ";"2190,066 "
"4399,682 ";"2185,536 "
"4402,472 ";"2183,731 "
"4405,262 ";"2183,751 "
"4408,051 ";"2185,456 "
"4410,841 ";"2187,973 "
"4413,631 ";"2190,763 "
"4416,421 ";"2193,547 "
"4419,211 ";"2196,058 "
"4422,001 ";"2198,020 "
"4424,791 ";"2199,126 "
"4427,581 ";"2198,998 "
"4430,371 ";"2197,219 "
"4433,161 ";"2194,352 "
"4435,951 ";"2192,941 "
"4438,740 ";"2191,505 "
"4441,530 ";"2191,345 "
"4444,320 ";"2192,558 "
"4447,110 ";"2192,276 "
"4449,900 ";"2194,586 "
"4452,690 ";"2201,310 "
"4455,480 ";"2207,617 "
"4458,270 ";"2212,241 "
"4461,060 ";"2209,454 "
"4463,850 ";"2208,168 "
"4466,640 ";"2208,560 "
"4469,429 ";"2209,332 "
"4472,219 ";"2209,020 "
"4475,009 ";"2206,975 "
"4477,799 ";"2206,466 "
"4480,589 ";"2205,089 "
"4483,379 ";"2207,361 "
"4486,169 ";"2209,618 "
"4488,959 ";"2210,993 "
"4491,749 ";"2213,126 "
"4494,539 ";"2213,301 "
"4497,328 ";"2217,222 "
"4500,118 ";"2211,311 "
"4502,908 ";"2209,577 "
"4505,698 ";"2209,301 "
"4508,488 ";"2209,272 "
"4511,278 ";"2209,199 "
"4514,068 ";"2208,597 "
"4516,858 ";"2207,474 "
"4519,648 ";"2207,905 "
"4522,438 ";"2214,375 "
"4525,228 ";"2221,573 "
"4528,017 ";"2231,730 "
"4530,807 ";"2245,570 "
"4533,597 ";"2251,215 "
"4536,387 ";"2254,314 "
"4539,177 ";"2246,685 "
"4541,967 ";"2231,811 "
"4544,757 ";"2213,290 "
"4547,547 ";"2207,432 "
"4550,337 ";"2205,805 "
"4553,127 ";"2201,598 "
"4555,916 ";"2208,942 "
"4558,706 ";"2209,083 "
"4561,496 ";"2209,232 "
"4564,286 ";"2209,395 "
"4567,076 ";"2209,898 "
"4569,866 ";"2211,672 "
"4572,656 ";"2211,166 "
"4575,446 ";"2207,215 "
"4578,236 ";"2202,904 "
"4581,026 ";"2199,493 "
"4583,816 ";"2197,581 "
"4586,605 ";"2199,669 "
"4589,395 ";"2208,967 "
"4592,185 ";"2216,039 "
"4594,975 ";"2216,306 "
"4597,765 ";"2216,999 "
"4600,555 ";"2218,925 "
"4603,345 ";"2216,978 "
"4606,135 ";"2215,627 "
"4608,925 ";"2215,634 "
"4611,715 ";"2216,116 "
"4614,505 ";"2217,903 "
"4617,294 ";"2219,572 "
"4620,084 ";"2218,423 "
"4622,874 ";"2218,589 "
"4625,664 ";"2217,196 "
"4628,454 ";"2218,655 "
"4631,244 ";"2215,733 "
"4634,034 ";"2214,919 "
"4636,824 ";"2215,196 "
"4639,614 ";"2215,824 "
"4642,404 ";"2215,674 "
"4645,193 ";"2217,714 "
"4647,983 ";"2223,408 "
"4650,773 ";"2230,896 "
"4653,563 ";"2233,027 "
"4656,353 ";"2234,181 "
"4659,143 ";"2233,374 "
"4661,933 ";"2231,734 "
"4664,723 ";"2230,803 "
"4667,513 ";"2235,893 "
"4670,303 ";"2239,321 "
"4673,093 ";"2239,516 "
"4675,882 ";"2237,920 "
"4678,672 ";"2234,607 "
"4681,462 ";"2231,457 "
"4684,252 ";"2228,709 "
"4687,042 ";"2226,333 "
"4689,832 ";"2224,248 "
"4692,622 ";"2222,395 "
"4695,412 ";"2220,775 "
"4698,202 ";"2219,440 "
"4700,992 ";"2218,462 "
"4703,782 ";"2217,887 "
"4706,571 ";"2217,674 "
"4709,361 ";"2217,612 "
"4712,151 ";"2217,357 "
"4714,941 ";"2217,177 "
"4717,731 ";"2215,602 "
"4720,521 ";"2214,316 "
"4723,311 ";"2213,762 "
"4726,101 ";"2219,572 "
"4728,891 ";"2218,292 "
"4731,681 ";"2220,994 "
"4734,470 ";"2224,463 "
"4737,260 ";"2223,224 "
"4740,050 ";"2223,388 "
"4742,840 ";"2225,011 "
"4745,630 ";"2213,019 "
"4748,420 ";"2213,787 "
"4751,210 ";"2219,690 "
"4754,000 ";"2224,879 "
"4756,790 ";"2225,782 "
"4759,580 ";"2223,159 "
"4762,370 ";"2223,756 "
"4765,159 ";"2224,175 "
"4767,949 ";"2228,124 "
"4770,739 ";"2228,293 "
"4773,529 ";"2228,222 "
"4776,319 ";"2225,391 "
"4779,109 ";"2223,843 "
"4781,899 ";"2222,606 "
"4784,689 ";"2222,300 "
"4787,479 ";"2222,495 "
"4790,269 ";"2222,728 "
"4793,059 ";"2224,129 "
"4795,848 ";"2223,689 "
"4798,638 ";"2217,776 "
"4801,428 ";"2228,276 "
"4804,218 ";"2236,199 "
"4807,008 ";"2235,223 "
"4809,798 ";"2235,723 "
"4812,588 ";"2233,883 "
"4815,378 ";"2231,305 "
"4818,168 ";"2228,169 "
"4820,958 ";"2224,819 "
"4823,747 ";"2220,652 "
"4826,537 ";"2218,849 "
"4829,327 ";"2217,941 "
"4832,117 ";"2216,802 "
"4834,907 ";"2213,578 "
"4837,697 ";"2212,212 "
"4840,487 ";"2212,847 "
"4843,277 ";"2213,445 "
"4846,067 ";"2212,951 "
"4848,857 ";"2213,355 "
"4851,647 ";"2214,982 "
"4854,436 ";"2216,671 "
"4857,226 ";"2216,396 "
"4860,016 ";"2214,208 "
"4862,806 ";"2209,598 "
"4865,596 ";"2209,272 "
"4868,386 ";"2207,096 "
"4871,176 ";"2205,704 "
"4873,966 ";"2203,487 "
"4876,756 ";"2200,982 "
"4879,546 ";"2198,648 "
"4882,336 ";"2201,100 "
"4885,125 ";"2207,353 "
"4887,915 ";"2212,787 "
"4890,705 ";"2217,366 "
"4893,495 ";"2218,610 "
"4896,285 ";"2221,009 "
"4899,075 ";"2220,598 "
"4901,865 ";"2220,406 "
"4904,655 ";"2218,799 "
"4907,445 ";"2217,812 "
"4910,235 ";"2216,074 "
"4913,024 ";"2213,686 "
"4915,814 ";"2210,933 "
"4918,604 ";"2209,265 "
"4921,394 ";"2212,039 "
"4924,184 ";"2216,659 "
"4926,974 ";"2218,920 "
"4929,764 ";"2218,074 "
"4932,554 ";"2216,746 "
"4935,344 ";"2214,400 "
"4938,134 ";"2211,046 "
"4940,924 ";"2210,998 "
"4943,713 ";"2208,353 "
"4946,503 ";"2205,234 "
"4949,293 ";"2204,867 "
"4952,083 ";"2204,850 "
"4954,873 ";"2205,221 "
"4957,663 ";"2206,011 "
"4960,453 ";"2206,641 "
"4963,243 ";"2205,141 "
"4966,033 ";"2203,699 "
"4968,823 ";"2202,784 "
"4971,612 ";"2202,989 "
"4974,402 ";"2203,480 "
"4977,192 ";"2205,030 "
"4979,982 ";"2210,392 "
"4982,772 ";"2219,900 "
"4985,562 ";"2232,466 "
"4988,352 ";"2239,083 "
"4991,142 ";"2238,974 "
"4993,932 ";"2235,730 "
"4996,722 ";"2231,529 "
"4999,512 ";"2230,368 "
"5002,301 ";"2229,204 "
"5005,091 ";"2228,261 "
"5007,881 ";"2226,403 "
"5010,671 ";"2226,808 "
"5013,461 ";"2225,451 "
"5016,251 ";"2225,867 "
"5019,041 ";"2224,212 "
"5021,831 ";"2227,699 "
"5024,621 ";"2229,935 "
"5027,411 ";"2227,481 "
"5030,201 ";"2231,712 "
"5032,990 ";"2229,809 "
"5035,780 ";"2224,939 "
"5038,570 ";"2224,732 "
"5041,360 ";"2225,081 "
"5044,150 ";"2227,565 "
